age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible (scholarship),student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
21,Male,Yes,No,International,2.9,932.0,25,0,2,Education,Full-time,12,Regular,Spring,$60k-$100k,Yes,Yes,4034,No,4.0,22,0,1,95.2,16,7,0,0,3,On-campus,No,18,15,Yes
18,Female,No,No,In-state,3.54,1151.0,23,4,3,Education,Full-time,18,Early Decision,Spring,$30k-$60k,Yes,Yes,30932,No,3.2,13,2,0,88.4,12,4,1,3,1,On-campus,Yes,16,9,No
21,Male,No,No,International,3.7,1334.0,25,1,5,Engineering,Full-time,18,Regular,Spring,$60k-$100k,No,No,24751,No,2.95,7,0,0,77.3,37,0,3,1,3,At home,No,9,1,No
22,Male,No,No,In-state,2.81,1264.0,24,3,4,Arts & Sciences,Full-time,18,Transfer,Fall,$60k-$100k,No,No,4762,Yes,3.23,4,1,0,70.7,0,5,2,0,0,Commuter,No,26,2,No
18,Male,Yes,No,Out-of-state,3.81,1137.0,20,3,5,Business,Full-time,18,Regular,Summer,$60k-$100k,Yes,Yes,23140,No,1.14,22,0,0,62.8,9,3,1,2,2,On-campus,No,9,30,Yes
19,Female,No,No,In-state,2.85,1227.0,16,6,2,Business,Full-time,12,Regular,Spring,$100k+,Yes,No,33579,No,2.63,9,1,2,52.1,13,5,2,0,0,On-campus,No,15,3,No
17,Female,Yes,Yes,In-state,3.02,1219.0,33,5,3,Education,Full-time,12,Regular,Fall,$30k-$60k,No,No,13855,Yes,2.6,42,2,0,91.1,8,1,1,0,3,Off-campus,No,1,2,Yes
25,Female,No,No,International,2.89,1153.0,18,5,2,Computer Science,Full-time,15,Regular,Fall,$60k-$100k,No,No,7,Yes,1.82,9,0,0,70.1,34,2,9,2,2,Commuter,No,14,0,Yes
17,Male,No,No,In-state,2.88,1205.0,33,1,5,Business,Full-time,15,Regular,Spring,<$30k,Yes,No,42874,Yes,2.52,1,0,0,77.2,3,3,5,2,1,Off-campus,No,0,6,No
19,Female,No,No,Out-of-state,2.89,1366.0,26,3,2,Business,Full-time,15,Regular,Fall,$30k-$60k,Yes,Yes,6406,Yes,2.47,11,0,0,76.4,8,6,2,2,2,Commuter,No,21,1,No
17,Female,No,Yes,In-state,4.0,1167.0,22,4,4,Health Sciences,Full-time,12,Regular,Fall,$100k+,Yes,Yes,10160,No,1.97,29,1,3,78.0,12,2,1,3,0,On-campus,No,15,9,No
23,Male,Yes,No,International,3.91,1183.0,24,0,1,Business,Full-time,15,Early Decision,Fall,$30k-$60k,Yes,Yes,11684,Yes,2.37,4,1,0,86.8,4,6,1,2,1,Off-campus,No,6,1,Yes
20,Female,No,No,In-state,3.04,952.0,25,2,3,Business,Full-time,12,Regular,Spring,$60k-$100k,Yes,Yes,21421,Yes,3.15,89,2,0,80.0,20,6,1,0,2,On-campus,No,3,11,No
17,Male,No,No,In-state,3.16,972.0,25,3,1,Arts & Sciences,Full-time,12,Transfer,Fall,$60k-$100k,Yes,No,2596,Yes,2.54,27,1,1,90.6,5,6,3,1,1,On-campus,No,16,0,No
18,Female,No,Yes,In-state,3.34,1248.0,21,4,2,Business,Full-time,18,Early Decision,Summer,$60k-$100k,Yes,No,2883,No,3.03,11,1,0,79.8,18,3,3,1,1,On-campus,No,4,18,No
19,Female,No,No,Out-of-state,2.5,1153.0,26,2,2,Engineering,Full-time,18,Regular,Fall,<$30k,No,No,16105,No,3.79,20,1,0,79.3,2,5,1,2,0,On-campus,No,2,17,Yes
17,Male,Yes,No,In-state,3.65,1318.0,19,2,6,Arts & Sciences,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,47475,No,1.84,62,0,0,63.0,26,4,4,1,0,Off-campus,No,3,3,Yes
20,Male,No,No,In-state,2.87,1195.0,24,4,1,Business,Part-time,9,Regular,Spring,$30k-$60k,Yes,No,6425,No,3.04,1,2,0,81.8,3,8,0,2,1,At home,No,63,5,Yes
22,Female,Yes,No,In-state,3.13,1000.0,24,3,2,Health Sciences,Full-time,12,Regular,Fall,$30k-$60k,No,Yes,9627,Yes,3.33,120,0,2,92.7,9,9,3,2,2,Off-campus,No,35,21,Yes
17,Female,No,No,In-state,3.54,1370.0,27,2,1,Education,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,37762,No,3.63,12,2,0,86.9,0,4,3,1,2,On-campus,No,6,7,No
23,Male,No,No,Out-of-state,3.28,1271.0,16,2,0,Engineering,Full-time,18,Early Decision,Spring,$100k+,Yes,No,1086,No,3.0,17,0,2,80.5,18,4,0,4,2,On-campus,No,27,7,No
25,Female,Yes,No,Out-of-state,2.3,1384.0,26,6,1,Health Sciences,Full-time,15,Regular,Spring,<$30k,Yes,No,25101,No,2.18,64,0,1,78.8,0,2,2,2,2,At home,No,8,10,No
18,Female,Yes,No,In-state,3.07,1206.0,26,3,5,Business,Part-time,6,Regular,Fall,<$30k,Yes,No,2491,No,3.42,79,2,2,85.3,1,4,4,3,2,At home,No,1,18,Yes
17,Male,No,No,In-state,3.3,927.0,22,3,3,Business,Full-time,18,Regular,Fall,$30k-$60k,Yes,Yes,22334,No,3.89,94,0,0,79.5,1,1,1,1,3,Off-campus,No,3,0,No
21,Female,No,No,In-state,2.8,1100.0,24,2,0,Engineering,Part-time,6,Regular,Fall,$30k-$60k,Yes,Yes,4488,No,3.33,24,0,0,78.2,1,3,1,1,1,On-campus,No,1,0,Yes
22,Female,Yes,Yes,In-state,3.6,1135.0,29,0,2,Engineering,Full-time,15,Regular,Fall,<$30k,No,No,20181,No,4.0,1,0,0,79.8,6,3,2,3,1,On-campus,No,6,1,Yes
23,Male,No,No,In-state,3.06,1084.0,21,2,4,Arts & Sciences,Part-time,3,Regular,Fall,$60k-$100k,Yes,No,7100,No,2.25,4,1,0,79.8,8,9,0,1,1,At home,No,0,4,No
17,Female,No,No,Out-of-state,3.08,1305.0,23,3,5,Business,Full-time,12,Regular,Fall,$100k+,Yes,Yes,4774,Yes,2.33,5,0,1,87.1,38,3,1,2,0,Off-campus,No,0,7,No
24,Female,Yes,No,International,3.24,1282.0,24,3,0,Computer Science,Part-time,9,Regular,Fall,$30k-$60k,No,Yes,11898,No,3.25,15,3,1,56.6,17,1,2,0,2,On-campus,No,3,0,Yes
17,Male,No,No,In-state,3.72,1104.0,22,2,1,Business,Full-time,12,Regular,Fall,$60k-$100k,No,No,5543,Yes,3.81,7,0,2,74.5,15,4,5,0,0,Commuter,No,12,16,No
17,Male,Yes,No,Out-of-state,3.31,1350.0,22,3,0,Arts & Sciences,Part-time,6,Regular,Spring,$60k-$100k,Yes,No,5070,No,2.91,60,1,3,83.1,10,3,1,0,4,At home,No,5,24,No
17,Female,Yes,No,In-state,3.42,1020.0,28,1,2,Social Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,18635,No,3.45,8,1,0,79.8,7,5,2,0,2,Commuter,No,15,9,No
18,Male,No,Yes,In-state,3.21,988.0,29,0,2,Arts & Sciences,Full-time,12,Transfer,Fall,$60k-$100k,Yes,No,18489,No,2.39,118,1,3,91.1,2,2,2,0,1,Off-campus,No,1,13,No
19,Male,Yes,No,In-state,3.76,908.0,24,1,2,Business,Full-time,18,Early Decision,Fall,$100k+,Yes,No,25303,No,3.26,45,0,0,60.4,22,6,3,1,2,Off-campus,No,8,4,No
24,Female,No,No,In-state,3.37,1273.0,23,7,1,Engineering,Full-time,15,Regular,Fall,$100k+,Yes,Yes,621,No,3.41,33,0,0,98.2,47,4,6,2,2,On-campus,No,6,0,No
21,Male,No,No,In-state,2.98,1043.0,25,3,6,Social Sciences,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,608,No,3.15,10,1,1,58.9,11,2,3,0,1,Commuter,No,2,3,No
17,Male,Yes,No,Out-of-state,3.03,1203.0,25,3,1,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,Yes,No,14950,No,2.9,30,1,0,30.9,11,1,1,1,4,Commuter,No,7,6,Yes
24,Male,No,No,In-state,3.4,1100.0,24,3,3,Business,Full-time,12,Early Decision,Fall,$30k-$60k,No,Yes,30611,Yes,2.53,58,0,0,87.3,15,6,2,6,4,At home,No,2,11,No
26,Male,Yes,No,Out-of-state,3.63,1094.0,27,4,3,Engineering,Full-time,15,Regular,Fall,$60k-$100k,Yes,Yes,18972,No,3.25,12,1,2,87.0,12,5,0,2,3,Off-campus,Yes,17,8,No
19,Male,No,Yes,In-state,3.2,1362.0,25,3,2,Social Sciences,Full-time,15,Regular,Spring,$60k-$100k,Yes,No,13,Yes,2.87,97,1,3,84.4,10,6,2,0,4,On-campus,No,34,35,No
22,Female,No,No,In-state,3.01,1124.0,22,5,2,Arts & Sciences,Full-time,15,Transfer,Spring,$60k-$100k,No,No,15341,Yes,3.1,120,1,0,64.1,21,4,1,2,1,Off-campus,No,16,5,Yes
25,Female,Yes,No,In-state,2.81,1600.0,23,5,4,Social Sciences,Full-time,18,Regular,Fall,$100k+,No,Yes,3363,No,3.13,16,3,0,77.2,0,0,4,2,2,On-campus,No,0,19,No
19,Female,No,No,In-state,2.84,805.0,18,2,1,Education,Full-time,18,Regular,Spring,$60k-$100k,No,No,1037,No,2.81,105,4,2,93.7,4,3,4,1,1,On-campus,No,10,40,No
22,Female,Yes,No,International,3.87,879.0,28,2,0,Health Sciences,Full-time,15,Transfer,Fall,$30k-$60k,Yes,No,11021,Yes,2.77,3,1,0,84.4,9,5,3,1,0,On-campus,No,16,2,No
23,Female,Yes,No,In-state,3.32,1302.0,28,3,5,Education,Full-time,18,Transfer,Fall,$100k+,Yes,No,18891,No,3.29,18,1,1,81.3,12,8,3,2,2,At home,No,6,40,No
22,Female,Yes,No,In-state,2.87,1183.0,23,7,2,Education,Part-time,3,Regular,Summer,$100k+,No,No,25853,Yes,3.31,26,2,2,92.4,1,6,0,0,0,On-campus,No,4,5,Yes
19,Male,No,No,In-state,4.0,1112.0,28,2,4,Engineering,Part-time,9,Regular,Fall,$100k+,Yes,No,19425,No,2.24,120,0,0,65.5,34,0,3,1,0,On-campus,No,9,10,No
27,Male,No,No,In-state,3.87,800.0,26,2,3,Engineering,Full-time,12,Regular,Spring,<$30k,No,Yes,7754,No,2.93,1,0,0,85.4,18,2,2,0,3,On-campus,No,14,5,Yes
19,Male,No,No,In-state,3.61,950.0,21,3,4,Computer Science,Full-time,12,Regular,Spring,$100k+,No,No,69067,No,2.96,5,0,0,51.2,14,4,2,1,2,On-campus,No,8,15,Yes
24,Female,Yes,No,In-state,3.88,1186.0,27,3,4,Business,Full-time,12,Regular,Spring,$30k-$60k,No,Yes,24833,Yes,2.56,120,0,3,91.7,2,5,4,1,2,On-campus,No,0,31,No
17,Female,No,No,In-state,3.12,1105.0,22,1,1,Engineering,Full-time,18,Regular,Fall,<$30k,Yes,Yes,11416,No,2.15,3,2,1,56.5,2,4,1,3,1,Off-campus,No,5,0,Yes
22,Female,No,No,In-state,3.78,1210.0,24,5,1,Engineering,Full-time,12,Early Decision,Spring,<$30k,Yes,Yes,10362,No,2.98,1,1,3,73.8,9,6,2,1,5,On-campus,No,0,20,No
20,Female,No,Yes,In-state,3.33,1261.0,23,5,2,Engineering,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,7682,Yes,2.88,42,1,1,77.8,2,3,2,1,2,Off-campus,No,31,22,No
20,Male,Yes,No,In-state,3.07,1046.0,26,2,3,Business,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,1949,Yes,3.1,11,0,0,81.3,10,6,0,0,1,On-campus,No,4,0,No
20,Male,No,No,Out-of-state,3.45,1347.0,22,4,3,Social Sciences,Full-time,12,Early Decision,Fall,$100k+,No,Yes,5660,No,3.63,120,0,1,70.8,8,2,5,2,2,At home,No,3,0,No
19,Female,No,No,In-state,2.82,1140.0,22,3,2,Social Sciences,Full-time,15,Regular,Spring,<$30k,No,Yes,24084,No,4.0,63,1,0,82.0,1,3,2,1,0,On-campus,No,11,4,Yes
19,Male,No,No,In-state,4.0,958.0,19,8,5,Engineering,Full-time,15,Regular,Spring,<$30k,Yes,No,2216,No,3.19,1,1,0,87.2,1,6,3,2,2,On-campus,No,6,3,No
21,Male,Yes,No,In-state,3.55,1081.0,25,2,4,Engineering,Full-time,15,Regular,Fall,$100k+,Yes,No,9198,No,3.06,49,0,0,65.6,10,0,2,2,0,On-campus,No,14,4,Yes
18,Male,No,No,Out-of-state,2.78,1153.0,23,2,4,Education,Full-time,12,Regular,Spring,$100k+,Yes,No,10130,No,3.53,63,0,0,83.4,28,3,7,2,1,On-campus,No,18,1,No
23,Female,Yes,No,In-state,3.86,1301.0,24,3,1,Business,Full-time,18,Transfer,Fall,<$30k,No,No,36068,No,2.99,11,0,0,70.1,3,2,1,4,2,On-campus,No,4,29,Yes
22,Male,No,No,In-state,3.27,1397.0,21,1,2,Engineering,Full-time,12,Regular,Fall,$60k-$100k,No,No,33093,No,3.13,3,1,0,85.0,10,5,2,0,5,Commuter,No,8,17,No
17,Female,No,No,Out-of-state,3.64,1081.0,20,3,2,Engineering,Full-time,12,Regular,Fall,$60k-$100k,Yes,Yes,5992,No,2.98,120,2,0,94.0,7,3,3,1,1,Off-campus,No,9,2,Yes
18,Male,No,No,In-state,3.6,1064.0,19,0,2,Health Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,Yes,33115,No,3.63,107,2,0,45.6,11,3,1,2,0,At home,No,16,19,No
17,Male,No,No,Out-of-state,3.44,1436.0,23,3,1,Business,Full-time,18,Regular,Fall,$100k+,Yes,Yes,11533,No,1.99,19,1,0,76.1,35,3,2,2,1,On-campus,No,35,1,No
25,Male,No,No,International,2.66,905.0,16,3,6,Engineering,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,9919,No,2.87,13,1,0,90.8,3,5,1,0,4,On-campus,No,10,13,No
18,Male,Yes,No,In-state,3.18,919.0,24,1,3,Education,Full-time,18,Regular,Spring,$60k-$100k,No,No,36937,No,3.68,69,0,1,66.9,18,8,0,1,0,Off-campus,No,7,18,Yes
21,Male,No,No,In-state,3.04,1070.0,17,2,4,Arts & Sciences,Full-time,15,Transfer,Spring,<$30k,No,No,10471,No,1.65,18,1,1,50.7,13,4,1,2,2,On-campus,No,26,40,Yes
21,Female,Yes,No,Out-of-state,3.94,1226.0,24,1,1,Computer Science,Full-time,15,Regular,Fall,$60k-$100k,No,No,17220,Yes,3.67,64,2,0,44.9,11,5,3,0,2,Commuter,No,10,17,No
17,Male,No,No,Out-of-state,3.55,1113.0,21,3,1,Computer Science,Part-time,6,Regular,Fall,$60k-$100k,Yes,No,2022,No,1.82,79,1,0,93.2,0,5,2,3,1,Commuter,No,21,10,No
20,Female,No,Yes,In-state,2.84,1382.0,26,4,5,Arts & Sciences,Part-time,3,Regular,Fall,$60k-$100k,Yes,Yes,21834,Yes,2.83,12,0,0,87.6,28,2,1,3,1,Commuter,No,21,14,No
21,Female,Yes,No,In-state,3.44,1268.0,30,5,1,Health Sciences,Full-time,12,Regular,Spring,$100k+,Yes,No,630,Yes,3.04,1,1,1,75.8,6,5,1,2,1,At home,No,20,6,No
20,Female,No,No,In-state,3.63,999.0,28,4,0,Arts & Sciences,Full-time,18,Regular,Spring,$100k+,No,No,2768,Yes,3.99,120,0,2,65.9,0,2,1,1,1,Off-campus,Yes,48,17,No
19,Female,No,No,International,3.6,1100.0,25,9,1,Education,Full-time,12,Regular,Fall,$30k-$60k,No,Yes,343,No,4.0,120,0,0,90.6,7,2,1,1,0,Off-campus,No,65,3,No
23,Female,No,No,In-state,2.91,991.0,17,2,5,Computer Science,Full-time,18,Regular,Spring,$60k-$100k,Yes,No,25869,No,2.58,34,2,0,71.3,22,3,1,1,1,At home,No,8,4,Yes
18,Female,Yes,Yes,Out-of-state,3.22,1253.0,21,2,3,Business,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,17298,Yes,2.59,118,2,1,89.5,12,6,2,0,2,At home,No,5,6,No
18,Female,Yes,No,International,3.88,1021.0,23,1,3,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,Yes,No,5514,No,2.65,119,2,0,96.2,5,0,1,1,1,Off-campus,No,12,11,No
19,Female,Yes,No,In-state,2.19,1014.0,31,1,6,Engineering,Full-time,12,Early Decision,Fall,$60k-$100k,No,No,4831,No,2.66,20,1,2,71.5,2,2,2,1,3,On-campus,No,66,4,No
18,Male,No,No,In-state,2.93,1212.0,19,3,3,Arts & Sciences,Full-time,12,Transfer,Fall,<$30k,Yes,No,3128,No,3.07,61,2,1,79.8,4,3,2,0,2,Off-campus,No,16,1,No
17,Male,No,No,In-state,3.14,1153.0,22,3,2,Health Sciences,Full-time,18,Transfer,Fall,$30k-$60k,Yes,Yes,10587,Yes,3.56,27,0,0,76.3,15,6,1,1,3,Off-campus,No,24,15,No
24,Female,No,No,In-state,3.61,1397.0,23,3,1,Arts & Sciences,Full-time,12,Early Decision,Fall,$30k-$60k,Yes,No,5237,No,2.9,8,0,0,83.9,0,4,3,2,2,On-campus,No,4,13,No
19,Female,No,No,In-state,3.7,1203.0,23,6,0,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,Yes,59583,No,2.47,67,2,0,77.2,1,4,0,3,1,Off-campus,No,24,8,No
17,Female,Yes,No,In-state,3.96,1083.0,22,3,3,Arts & Sciences,Full-time,15,Early Decision,Spring,$30k-$60k,No,No,13392,Yes,2.82,6,1,0,85.7,8,4,2,1,4,On-campus,No,2,2,No
22,Male,No,No,In-state,2.01,1153.0,27,3,2,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,Yes,No,20160,No,2.95,72,0,1,82.9,7,2,3,3,0,Off-campus,No,43,31,Yes
17,Female,Yes,No,In-state,3.22,967.0,29,2,3,Engineering,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,26774,Yes,4.0,5,2,1,79.8,0,8,3,3,0,On-campus,No,2,18,Yes
25,Female,Yes,No,In-state,3.18,1092.0,22,2,4,Engineering,Part-time,3,Regular,Summer,$100k+,No,No,23411,No,2.53,8,0,1,70.9,1,3,0,1,1,Off-campus,No,2,2,No
20,Female,Yes,No,In-state,3.33,1249.0,17,4,1,Health Sciences,Full-time,12,Transfer,Summer,$60k-$100k,No,No,4703,Yes,3.04,0,1,0,94.3,4,6,2,1,5,Off-campus,No,16,18,Yes
18,Male,No,No,In-state,3.87,916.0,26,0,3,Business,Part-time,9,Regular,Fall,$30k-$60k,Yes,Yes,3508,No,2.74,49,0,0,76.2,21,4,2,1,4,On-campus,Yes,6,4,No
23,Female,No,No,In-state,2.87,1045.0,24,4,2,Engineering,Part-time,3,Regular,Spring,$60k-$100k,Yes,Yes,1362,No,2.65,31,1,1,63.7,8,5,2,2,2,On-campus,No,12,13,No
17,Female,Yes,No,In-state,2.1,1192.0,16,4,1,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,No,Yes,2357,Yes,3.17,46,1,1,49.9,17,1,0,3,0,At home,Yes,16,8,Yes
17,Female,No,No,In-state,3.77,1110.0,28,2,1,Engineering,Full-time,15,Regular,Fall,<$30k,No,No,3561,No,2.9,45,2,0,76.5,9,3,1,0,1,On-campus,No,4,40,Yes
19,Female,Yes,No,International,2.89,1331.0,16,3,5,Arts & Sciences,Part-time,3,Regular,Spring,$30k-$60k,Yes,No,22896,No,4.0,21,0,1,58.8,28,7,1,0,1,On-campus,No,22,21,No
20,Female,Yes,No,In-state,3.83,1140.0,25,5,3,Health Sciences,Full-time,12,Regular,Fall,<$30k,Yes,No,17173,Yes,2.83,65,1,0,82.8,1,1,3,1,2,On-campus,No,23,4,No
17,Female,No,No,Out-of-state,3.32,1177.0,25,3,4,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,No,No,2340,No,1.67,64,1,0,53.4,17,1,1,1,1,On-campus,No,3,8,No
21,Male,Yes,No,International,4.0,1143.0,22,2,4,Engineering,Full-time,12,Regular,Spring,$100k+,No,Yes,15527,No,3.05,6,2,0,88.6,13,2,1,1,2,On-campus,No,36,33,No
20,Male,No,No,International,3.95,1474.0,28,3,1,Arts & Sciences,Full-time,18,Transfer,Spring,$100k+,Yes,No,18764,No,2.9,4,1,1,70.9,34,5,1,1,5,Off-campus,No,13,4,No
22,Male,No,No,In-state,3.23,1058.0,25,3,1,Education,Full-time,18,Regular,Fall,$60k-$100k,Yes,Yes,10599,No,1.08,16,0,1,91.7,2,5,6,3,0,On-campus,Yes,13,9,No
17,Female,No,Yes,In-state,3.95,1163.0,25,2,3,Business,Full-time,12,Regular,Spring,<$30k,No,No,12743,No,1.93,0,1,0,70.6,2,6,1,0,1,On-campus,No,10,3,Yes
25,Female,No,No,Out-of-state,3.33,1153.0,27,1,4,Engineering,Full-time,18,Early Decision,Fall,<$30k,Yes,Yes,11986,No,3.56,77,1,1,61.0,1,3,1,0,2,On-campus,No,10,0,No
17,Female,Yes,No,In-state,4.0,1010.0,24,2,7,Engineering,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,1129,Yes,2.88,47,1,1,90.2,14,4,4,1,5,At home,No,0,6,No
17,Female,Yes,Yes,In-state,2.89,1182.0,28,1,2,Health Sciences,Part-time,6,Regular,Spring,<$30k,Yes,No,3401,Yes,3.5,21,0,1,63.5,14,3,2,0,0,Off-campus,No,26,19,No
20,Female,No,No,International,4.0,1066.0,19,2,4,Business,Part-time,6,Regular,Fall,$100k+,Yes,No,33420,No,2.95,120,1,0,84.9,58,4,4,1,2,Commuter,No,13,21,No
22,Female,Yes,No,Out-of-state,3.02,1383.0,16,3,5,Engineering,Full-time,12,Early Decision,Fall,$100k+,Yes,No,13484,Yes,3.1,24,0,0,88.3,1,4,1,3,1,Commuter,No,18,5,No
25,Female,Yes,No,In-state,3.67,1006.0,24,1,3,Health Sciences,Full-time,15,Regular,Fall,<$30k,Yes,No,11083,Yes,1.47,56,1,1,75.7,19,3,2,0,0,Commuter,No,16,8,Yes
24,Female,No,Yes,Out-of-state,3.82,1050.0,24,1,0,Business,Full-time,15,Early Decision,Fall,$60k-$100k,Yes,No,1222,No,2.68,120,1,0,73.2,14,3,1,2,2,At home,No,15,1,No
21,Female,Yes,Yes,Out-of-state,3.06,940.0,28,3,4,Engineering,Full-time,18,Regular,Fall,$60k-$100k,No,Yes,14969,No,2.78,0,0,1,97.1,23,3,3,1,0,Commuter,No,2,0,No
21,Male,No,No,In-state,3.7,1033.0,19,4,1,Business,Full-time,18,Regular,Spring,$30k-$60k,No,No,6511,No,3.84,18,1,0,80.1,13,3,3,3,1,Commuter,No,2,7,No
20,Male,No,No,Out-of-state,3.81,1213.0,23,4,3,Computer Science,Full-time,18,Regular,Fall,<$30k,No,No,16922,No,2.76,3,1,0,76.8,9,2,2,1,3,At home,No,32,1,No
19,Female,No,No,In-state,3.26,1162.0,30,4,3,Health Sciences,Full-time,12,Regular,Spring,$60k-$100k,No,No,19941,Yes,3.75,20,0,0,75.2,2,3,0,3,2,At home,No,4,8,No
20,Female,No,No,In-state,2.75,1109.0,22,3,1,Education,Part-time,6,Regular,Fall,<$30k,Yes,No,7682,No,2.23,90,2,1,94.6,15,3,6,2,2,Commuter,No,0,3,Yes
23,Female,No,No,Out-of-state,3.35,1278.0,22,4,5,Arts & Sciences,Part-time,6,Transfer,Fall,$100k+,Yes,No,6596,Yes,3.06,83,0,1,95.0,3,0,2,1,1,Off-campus,No,36,17,Yes
19,Male,No,No,In-state,2.0,1176.0,25,3,3,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,20713,Yes,3.96,120,1,1,77.2,6,8,0,2,1,At home,No,1,15,No
21,Male,Yes,No,In-state,2.57,1153.0,25,4,2,Computer Science,Full-time,15,Regular,Fall,$100k+,Yes,Yes,7907,Yes,2.25,120,0,0,94.6,6,5,1,2,1,Off-campus,No,29,18,No
17,Female,No,Yes,International,2.39,1045.0,24,5,2,Education,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,24029,No,3.15,10,1,2,63.3,28,1,1,0,1,Commuter,No,6,1,No
24,Male,Yes,No,In-state,3.68,1263.0,24,0,0,Education,Full-time,12,Regular,Summer,$60k-$100k,Yes,No,36037,No,2.49,31,1,2,97.7,2,4,0,0,0,On-campus,No,4,15,No
20,Male,No,No,International,4.0,1083.0,23,1,2,Business,Full-time,15,Early Decision,Spring,$100k+,Yes,No,6379,No,3.37,59,0,0,96.6,17,2,2,1,3,On-campus,No,0,2,No
21,Male,Yes,No,In-state,3.03,989.0,18,3,3,Health Sciences,Full-time,15,Regular,Fall,<$30k,Yes,Yes,14763,Yes,3.44,13,0,0,90.7,3,4,5,1,0,On-campus,No,6,18,No
20,Female,No,No,In-state,3.01,1092.0,21,4,1,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,Yes,No,1498,No,2.16,51,1,0,71.2,25,2,2,0,2,On-campus,No,8,10,No
19,Male,No,No,In-state,3.59,1138.0,25,4,4,Health Sciences,Full-time,18,Regular,Fall,$30k-$60k,Yes,Yes,1363,No,3.31,95,0,1,91.0,6,5,1,0,3,Off-campus,Yes,19,7,No
21,Male,Yes,No,In-state,3.9,1322.0,21,4,5,Education,Part-time,9,Regular,Fall,$60k-$100k,Yes,No,42533,Yes,2.83,120,0,0,85.9,60,7,1,1,1,On-campus,No,3,9,No
19,Female,No,No,In-state,3.5,1438.0,28,4,0,Education,Full-time,18,Regular,Fall,<$30k,No,Yes,10762,Yes,2.0,7,0,0,97.6,1,2,2,2,1,On-campus,No,1,4,Yes
18,Female,Yes,No,In-state,3.89,1128.0,24,4,0,Education,Full-time,18,Early Decision,Fall,$30k-$60k,Yes,No,23684,No,2.0,70,1,0,86.0,12,6,2,2,1,On-campus,No,5,5,No
22,Female,Yes,No,In-state,3.75,1163.0,17,1,5,Engineering,Full-time,15,Transfer,Spring,<$30k,No,Yes,22751,Yes,2.93,22,1,0,66.5,5,8,3,2,1,On-campus,No,30,6,Yes
17,Female,No,No,Out-of-state,3.44,1425.0,22,3,2,Engineering,Full-time,18,Regular,Fall,<$30k,Yes,Yes,22395,No,4.0,8,1,0,75.7,17,6,2,0,3,Commuter,No,2,10,No
19,Male,No,No,International,3.44,1001.0,30,3,4,Education,Full-time,18,Regular,Spring,$60k-$100k,Yes,Yes,1737,No,3.72,62,1,0,95.9,5,8,1,2,0,On-campus,No,3,11,No
20,Non-binary,Yes,No,International,2.55,1018.0,23,2,1,Arts & Sciences,Full-time,15,Regular,Spring,$30k-$60k,Yes,No,1338,Yes,3.21,16,0,2,83.6,5,5,3,2,3,Commuter,No,6,9,No
21,Female,Yes,Yes,In-state,3.72,1450.0,19,3,3,Business,Part-time,6,Transfer,Spring,$30k-$60k,No,No,17533,No,3.28,108,0,3,87.6,37,3,4,1,2,Commuter,No,55,3,No
23,Female,No,No,In-state,3.65,1010.0,28,2,3,Computer Science,Full-time,18,Regular,Fall,$60k-$100k,Yes,No,7954,No,1.88,6,0,0,75.9,7,2,2,1,2,At home,No,12,10,No
24,Female,No,No,Out-of-state,2.75,1199.0,20,5,2,Arts & Sciences,Full-time,12,Regular,Fall,$100k+,Yes,No,41084,No,2.38,2,3,3,78.2,12,3,1,2,0,On-campus,No,1,4,No
17,Male,No,No,In-state,2.37,994.0,18,2,2,Business,Full-time,18,Early Decision,Fall,$60k-$100k,Yes,Yes,8289,No,3.6,37,1,0,71.4,6,9,0,4,0,At home,No,3,28,No
